start_station_name,start_station_id,start_lat,start_lng,end_station_name,end_station_id,end_lat,end_lng,trip_count
Church Sq Park - 5 St & Park Ave,HB601,40.74265933273143,-74.03223305940628,Clinton St & Newark St,HB409,40.73743,-74.03571,28
Essex Light Rail,JC038,40.7127742,-74.0364857,Harborside,JC104,40.7192517,-74.034234,28
Heights Elevator,JC059,40.74871594538023,-74.04044330120087,Pershing Field,JC024,40.742677141,-74.051788633,27
Baldwin at Montgomery,JC020,40.7236589,-74.0641943,Essex Light Rail,JC038,40.7127742,-74.0364857,27
8 St & Washington St,HB603,40.74598388291562,-74.02819901704788,Adams St & 12 St,HB610,40.751889392240685,-74.03329162748534,27
Christ Hospital,JC034,40.734785818,-74.050443636,Montgomery St,JC099,40.71942,-74.05099,27
Fairmount Ave,JC093,40.72572613742557,-74.07195925712585,McGinley Square,JC055,40.7253399253558,-74.06762212514877,27
11 St & Washington St,HB502,40.74998490907138,-74.02715027332306,Madison St & 1 St,HB402,40.73879,-74.0393,27
Marshall St & 2 St,HB408,40.740802,-74.042521,8 St & Washington St,HB603,40.74598388291562,-74.02819901704788,27
Dey St,JC065,40.737711,-74.066921,Dey St,JC065,40.737711,-74.066921,27
Dixon Mills,JC076,40.721630142638354,-74.04996782541275,Marin Light Rail,JC013,40.71458403535893,-74.04281705617905,27
South Waterfront Walkway - Sinatra Dr & 1 St,HB103,40.73698221818716,-74.02778059244156,Marshall St & 2 St,HB408,40.740802,-74.042521,27
Jersey & 3rd,JC074,40.72333158646436,-74.04595255851744,City Hall,JC003,40.7177325,-74.043845,27
Riverview Park,JC057,40.7443187,-74.0439909,Manila & 1st,JC082,40.72165072487999,-74.04288411140442,27
Hoboken Terminal - River St & Hudson Pl,HB102,40.7360676564825,-74.02912706136703,Warren St,JC006,40.7211236,-74.03805095,27
Montgomery St,JC099,40.71942,-74.05099,McGinley Square,JC055,40.7253399253558,-74.06762212514877,27
Journal Square,JC103,40.73367,-74.0625,5 Corners Library,JC018,40.73496102000952,-74.0595030784607,27
4 St & River St,HB611,40.7408139,-74.0274062,7 St & Monroe St,HB304,40.74641264837719,-74.03797701001167,27
Adams St & 12 St,HB610,40.751889392240685,-74.03329162748534,7 St & Monroe St,HB304,40.74641264837719,-74.03797701001167,27
City Hall - Washington St & 1 St,HB105,40.73736,-74.03097,Brunswick & 6th,JC081,40.72601172964625,-74.05038893222809,27
8 St & Washington St,HB603,40.74598388291562,-74.02819901704788,Clinton St & Newark St,HB409,40.73743,-74.03571,27
14 St Ferry - 14 St & Shipyard Ln,HB202,40.75296063046496,-74.02435272932053,Clinton St & Newark St,HB409,40.73743,-74.03571,27
Warren St,JC006,40.7211236,-74.03805095,Madison St & 1 St,HB402,40.73879,-74.0393,27
Columbus Park - Clinton St & 9 St,HB501,40.74816121065146,-74.0324530005455,Hamilton Park,JC009,40.727595966,-74.044247311,27
Church Sq Park - 5 St & Park Ave,HB601,40.74265933273143,-74.03223305940628,6 St & Grand St,HB302,40.7443978330956,-74.03450086712837,27
Baldwin at Montgomery,JC020,40.7236589,-74.0641943,Harborside,JC104,40.7192517,-74.034234,27
Fairmount Ave,JC093,40.72572613742557,-74.07195925712585,Glenwood Ave,JC094,40.72755146730012,-74.07106071710587,27
Clinton St & Newark St,HB409,40.73743,-74.03571,South Waterfront Walkway - Sinatra Dr & 1 St,HB103,40.73698221818716,-74.02778059244156,27
Liberty Light Rail,JC052,40.7112423,-74.0557013,Lafayette Park,JC078,40.71346382669195,-74.06285852193832,27
4 St & River St,HB611,40.7408139,-74.0274062,Hoboken Ave at Monmouth St,JC105,40.73520838045357,-74.04696375131607,27
Brunswick & 6th,JC081,40.72601172964625,-74.05038893222809,Hilltop,JC019,40.7311689,-74.0575736,27
Lafayette Park,JC078,40.71346382669195,-74.06285852193832,Columbus Drive,JC014,40.71835519823214,-74.03891444206238,27
2 St & Park Ave,HB608,40.73915272763701,-74.0330819785595,City Hall - Washington St & 1 St,HB105,40.73736,-74.03097,27
9 St HBLR - Jackson St & 8 St,HB305,40.74790720968899,-74.03841152787209,Madison St & 1 St,HB402,40.73879,-74.0393,27
Brunswick St,JC023,40.7241765,-74.0506564,Warren St,JC006,40.7211236,-74.03805095,27
Van Vorst Park,JC035,40.71848892,-74.047726625,Montgomery St,JC099,40.71942,-74.05099,27
Grand St,JC102,40.71517767732029,-74.03768330812454,Paulus Hook,JC002,40.7141454,-74.0335519,27
Paulus Hook,JC002,40.7141454,-74.0335519,Dixon Mills,JC076,40.721630142638354,-74.04996782541275,27
Harborside,JC104,40.7192517,-74.034234,Clinton St & Newark St,HB409,40.73743,-74.03571,27
Heights Elevator,JC059,40.74871594538023,-74.04044330120087,Heights Elevator,JC059,40.74871594538023,-74.04044330120087,27
Hoboken Terminal - Hudson St & Hudson Pl,HB101,40.73593758446329,-74.03030455112457,Brunswick & 6th,JC081,40.72601172964625,-74.05038893222809,27
7 St & Monroe St,HB304,40.74641264837719,-74.03797701001167,Newport Pkwy,JC008,40.7287448,-74.0321082,27
McGinley Square,JC055,40.7253399253558,-74.06762212514877,Hoboken Ave at Monmouth St,JC105,40.73520838045357,-74.04696375131607,27
Monmouth & 6th,JC075,40.72568548362901,-74.04879033565521,Hamilton Park,JC009,40.727595966,-74.044247311,27
Church Sq Park - 5 St & Park Ave,HB601,40.74265933273143,-74.03223305940628,Newport PATH,JC066,40.7272235,-74.0337589,27
7 St & Monroe St,HB304,40.74641264837719,-74.03797701001167,4 St & Grand St,HB301,40.7422579775645,-74.03511106967926,27
Exchange Pl,JC116,40.71636596185077,-74.034343957901,Southwest Park - Jackson St & Observer Hwy,HB401,40.73755127245804,-74.04166370630264,27
Hilltop,JC019,40.7311689,-74.0575736,Hoboken Ave at Monmouth St,JC105,40.73520838045357,-74.04696375131607,27
Newport Pkwy,JC008,40.7287448,-74.0321082,York St & Marin Blvd,JC097,40.716615000830494,-74.0424120426178,27
Van Vorst Park,JC035,40.71848892,-74.047726625,Paulus Hook,JC002,40.7141454,-74.0335519,27
Church Sq Park - 5 St & Park Ave,HB601,40.74265933273143,-74.03223305940628,4 St & Grand St,HB301,40.7422579775645,-74.03511106967926,26
Manila & 1st,JC082,40.72165072487999,-74.04288411140442,Warren St,JC006,40.7211236,-74.03805095,26
City Hall - Washington St & 1 St,HB105,40.73736,-74.03097,Columbus Drive,JC014,40.71835519823214,-74.03891444206238,26
Jersey & 6th St,JC027,40.72528910781132,-74.04557168483734,Newport Pkwy,JC008,40.7287448,-74.0321082,26
JC Medical Center,JC110,40.71539114317,-74.04969155788422,Monmouth & 6th,JC075,40.72568548362901,-74.04879033565521,26
Monmouth & 6th,JC075,40.72568548362901,-74.04879033565521,City Hall,JC003,40.7177325,-74.043845,26
Bergen Ave & Sip Ave,JC109,40.73100888698729,-74.06443700194359,Hilltop,JC019,40.7311689,-74.0575736,26
Washington St,JC098,40.7242941,-74.0354826,Jersey & 3rd,JC074,40.72333158646436,-74.04595255851744,26
Hilltop,JC019,40.7311689,-74.0575736,Newport PATH,JC066,40.7272235,-74.0337589,26
Exchange Pl,JC116,40.71636596185077,-74.034343957901,Newark Ave,JC032,40.72152515,-74.046304543,26
Washington St,JC098,40.7242941,-74.0354826,4 St & Grand St,HB301,40.7422579775645,-74.03511106967926,26
Baldwin at Montgomery,JC020,40.7236589,-74.0641943,Baldwin at Montgomery,JC020,40.7236589,-74.0641943,26
Marshall St & 2 St,HB408,40.740802,-74.042521,Newport Pkwy,JC008,40.7287448,-74.0321082,26
City Hall,JC003,40.7177325,-74.043845,Dixon Mills,JC076,40.721630142638354,-74.04996782541275,26
Fairmount Ave,JC093,40.72572613742557,-74.07195925712585,Journal Square,JC103,40.73367,-74.0625,26
Bergen Ave & Sip Ave,JC109,40.73100888698729,-74.06443700194359,Jackson Square,JC063,40.71113,-74.0789,26
Fairmount Ave,JC093,40.72572613742557,-74.07195925712585,Dixon Mills,JC076,40.721630142638354,-74.04996782541275,26
14 St Ferry - 14 St & Shipyard Ln,HB202,40.75296063046496,-74.02435272932053,Newport Pkwy,JC008,40.7287448,-74.0321082,26
Harborside,JC104,40.7192517,-74.034234,Warren St,JC006,40.7211236,-74.03805095,26
Columbus Drive,JC014,40.71835519823214,-74.03891444206238,Glenwood Ave,JC094,40.72755146730012,-74.07106071710587,26
Glenwood Ave,JC094,40.72755146730012,-74.07106071710587,Glenwood Ave,JC094,40.72755146730012,-74.07106071710587,26
Morris Canal,JC072,40.7124188237569,-74.03852552175522,Vesey Pl & River Terrace,5297.02,40.7153379,-74.01658354,26
Newark Ave,JC032,40.72152515,-74.046304543,Fairmount Ave,JC093,40.72572613742557,-74.07195925712585,26
4 St & Grand St,HB301,40.7422579775645,-74.03511106967926,Exchange Pl,JC116,40.71636596185077,-74.034343957901,26
Southwest Park - Jackson St & Observer Hwy,HB401,40.73755127245804,-74.04166370630264,Newport Pkwy,JC008,40.7287448,-74.0321082,26
Bloomfield St & 15 St,HB203,40.75453,-74.02658,Madison St & 1 St,HB402,40.73879,-74.0393,26
Oakland Ave,JC022,40.7376037,-74.0524783,Newport PATH,JC066,40.7272235,-74.0337589,26
Harborside,JC104,40.7192517,-74.034234,City Hall,JC003,40.7177325,-74.043845,26
Harborside,JC104,40.7192517,-74.034234,Brunswick St,JC023,40.7241765,-74.0506564,26
Brunswick St,JC023,40.7241765,-74.0506564,Liberty Light Rail,JC052,40.7112423,-74.0557013,26
Pershing Field,JC024,40.742677141,-74.051788633,Christ Hospital,JC034,40.734785818,-74.050443636,26
Newark Ave,JC032,40.72152515,-74.046304543,Pershing Field,JC024,40.742677141,-74.051788633,26
Clinton St & 7 St,HB303,40.74542,-74.03332,Monroe St & 11 St,HB508,40.7501091128573,-74.036636745998,26
Adams St & 2 St,HB407,40.73981372311843,-74.03690412640572,4 St & Grand St,HB301,40.7422579775645,-74.03511106967926,26
Riverview Park,JC057,40.7443187,-74.0439909,Hilltop,JC019,40.7311689,-74.0575736,26
2 St & Park Ave,HB608,40.73915272763701,-74.0330819785595,Bloomfield St & 15 St,HB203,40.75453,-74.02658,26
5 Corners Library,JC018,40.73496102000952,-74.0595030784607,Van Vorst Park,JC035,40.71848892,-74.047726625,26
City Hall,JC003,40.7177325,-74.043845,Jersey & 3rd,JC074,40.72333158646436,-74.04595255851744,26
Newport PATH,JC066,40.7272235,-74.0337589,Dixon Mills,JC076,40.721630142638354,-74.04996782541275,26
Paulus Hook,JC002,40.7141454,-74.0335519,Liberty Light Rail,JC052,40.7112423,-74.0557013,26
6 St & Grand St,HB302,40.7443978330956,-74.03450086712837,8 St & Washington St,HB603,40.74598388291562,-74.02819901704788,26
8 St & Washington St,HB603,40.74598388291562,-74.02819901704788,Adams St & 2 St,HB407,40.73981372311843,-74.03690412640572,25
Madison St & 10 St,HB503,40.74994325412246,-74.03586477041245,Grand St & 14 St,HB506,40.75409,-74.0316,25
Hilltop,JC019,40.7311689,-74.0575736,Leonard Gordon Park,JC080,40.74590996631558,-74.0572714805603,25
Warren St,JC006,40.7211236,-74.03805095,Monmouth & 6th,JC075,40.72568548362901,-74.04879033565521,25
Marshall St & 2 St,HB408,40.740802,-74.042521,Bloomfield St & 15 St,HB203,40.75453,-74.02658,25
Bergen Ave,JC095,40.722103786686034,-74.07145500183105,Monmouth & 6th,JC075,40.72568548362901,-74.04879033565521,25
Hoboken Ave at Monmouth St,JC105,40.73520838045357,-74.04696375131607,Brunswick St,JC023,40.7241765,-74.0506564,25
7 St & Monroe St,HB304,40.74641264837719,-74.03797701001167,Adams St & 12 St,HB610,40.751889392240685,-74.03329162748534,25
Marshall St & 2 St,HB408,40.740802,-74.042521,Marshall St & 2 St,HB408,40.740802,-74.042521,25
York St & Marin Blvd,JC097,40.716615000830494,-74.0424120426178,Columbus Drive,JC014,40.71835519823214,-74.03891444206238,25
11 St & Washington St,HB502,40.74998490907138,-74.02715027332306,Grand St,JC102,40.71517767732029,-74.03768330812454,25
Washington St,JC098,40.7242941,-74.0354826,Newark Ave,JC032,40.72152515,-74.046304543,25
Glenwood Ave,JC094,40.72755146730012,-74.07106071710587,Jackson Square,JC063,40.71113,-74.0789,25
Oakland Ave,JC022,40.7376037,-74.0524783,Southwest Park - Jackson St & Observer Hwy,HB401,40.73755127245804,-74.04166370630264,25
Madison St & 10 St,HB503,40.74994325412246,-74.03586477041245,Hoboken Terminal - River St & Hudson Pl,HB102,40.7360676564825,-74.02912706136703,25
Madison St & 1 St,HB402,40.73879,-74.0393,Newark Ave,JC032,40.72152515,-74.046304543,25
6 St & Grand St,HB302,40.7443978330956,-74.03450086712837,14 St Ferry - 14 St & Shipyard Ln,HB202,40.75296063046496,-74.02435272932053,25
Hoboken Terminal - River St & Hudson Pl,HB102,40.7360676564825,-74.02912706136703,Christ Hospital,JC034,40.734785818,-74.050443636,25
Paulus Hook,JC002,40.7141454,-74.0335519,Paulus Hook,JC002,40.7141454,-74.0335519,25
Pershing Field,JC024,40.742677141,-74.051788633,Stevens - River Ter & 6 St,HB602,40.74313282710551,-74.02698867022991,25
Glenwood Ave,JC094,40.72755146730012,-74.07106071710587,Journal Square,JC103,40.73367,-74.0625,25
Madison St & 1 St,HB402,40.73879,-74.0393,Adams St & 12 St,HB610,40.751889392240685,-74.03329162748534,25
Harborside,JC104,40.7192517,-74.034234,Dixon Mills,JC076,40.721630142638354,-74.04996782541275,25
Hoboken Terminal - Hudson St & Hudson Pl,HB101,40.73593758446329,-74.03030455112457,Newport Pkwy,JC008,40.7287448,-74.0321082,25
Grand St,JC102,40.71517767732029,-74.03768330812454,Jersey & 3rd,JC074,40.72333158646436,-74.04595255851744,25
Grand St,JC102,40.71517767732029,-74.03768330812454,11 St & Washington St,HB502,40.74998490907138,-74.02715027332306,25
Grand St & 14 St,HB506,40.75409,-74.0316,6 St & Grand St,HB302,40.7443978330956,-74.03450086712837,25
Bergen Ave & Stegman St,JC108,40.70657545063453,-74.0867006778717,Grove St PATH,JC115,40.71941,-74.04309,25
Adams St & 2 St,HB407,40.73981372311843,-74.03690412640572,South Waterfront Walkway - Sinatra Dr & 1 St,HB103,40.73698221818716,-74.02778059244156,25
Leonard Gordon Park,JC080,40.74590996631558,-74.0572714805603,Glenwood Ave,JC094,40.72755146730012,-74.07106071710587,25
Riverview Park,JC057,40.7443187,-74.0439909,Dixon Mills,JC076,40.721630142638354,-74.04996782541275,25
Journal Square,JC103,40.73367,-74.0625,Hilltop,JC019,40.7311689,-74.0575736,25
5 Corners Library,JC018,40.73496102000952,-74.0595030784607,Journal Square,JC103,40.73367,-74.0625,25
Stevens - River Ter & 6 St,HB602,40.74313282710551,-74.02698867022991,Adams St & 2 St,HB407,40.73981372311843,-74.03690412640572,25
Journal Square,JC103,40.73367,-74.0625,Fairmount Ave,JC093,40.72572613742557,-74.07195925712585,25
JC Medical Center,JC110,40.71539114317,-74.04969155788422,Marin Light Rail,JC013,40.71458403535893,-74.04281705617905,25
Jersey & 6th St,JC027,40.72528910781132,-74.04557168483734,Monmouth & 6th,JC075,40.72568548362901,-74.04879033565521,25
Jackson Square,JC063,40.71113,-74.0789,Glenwood Ave,JC094,40.72755146730012,-74.07106071710587,25
Riverview Park,JC057,40.7443187,-74.0439909,Oakland Ave,JC022,40.7376037,-74.0524783,25
Clinton St & 7 St,HB303,40.74542,-74.03332,Adams St & 12 St,HB610,40.751889392240685,-74.03329162748534,25
Marin Light Rail,JC013,40.71458403535893,-74.04281705617905,Jersey & 3rd,JC074,40.72333158646436,-74.04595255851744,25
4 St & River St,HB611,40.7408139,-74.0274062,Church Sq Park - 5 St & Park Ave,HB601,40.74265933273143,-74.03223305940628,25
Willow Ave & 12 St,HB505,40.7518674823282,-74.03037697076797,Marshall St & 2 St,HB408,40.740802,-74.042521,25
Communipaw & Berry Lane,JC084,40.71435836870427,-74.06661093235016,Newark Ave,JC032,40.72152515,-74.046304543,25
Willow Ave & 12 St,HB505,40.7518674823282,-74.03037697076797,Southwest Park - Jackson St & Observer Hwy,HB401,40.73755127245804,-74.04166370630264,24
Marin Light Rail,JC013,40.71458403535893,-74.04281705617905,Newport Pkwy,JC008,40.7287448,-74.0321082,24
12 St & Sinatra Dr N,HB201,40.75060414236896,-74.02402013540268,Newport PATH,JC066,40.7272235,-74.0337589,24
Communipaw & Berry Lane,JC084,40.71435836870427,-74.06661093235016,Columbus Drive,JC014,40.71835519823214,-74.03891444206238,24
Manila & 1st,JC082,40.72165072487999,-74.04288411140442,Monmouth and 6th,JC075,40.72568548362901,-74.04879033565521,24
Jersey & 3rd,JC074,40.72333158646436,-74.04595255851744,Grand St,JC102,40.71517767732029,-74.03768330812454,24
4 St & Grand St,HB301,40.7422579775645,-74.03511106967926,Madison St & 1 St,HB402,40.73879,-74.0393,24
Riverview Park,JC057,40.7443187,-74.0439909,Christ Hospital,JC034,40.734785818,-74.050443636,24
Hamilton Park,JC009,40.727595966,-74.044247311,Baldwin at Montgomery,JC020,40.7236589,-74.0641943,24
Bergen Ave,JC095,40.722103786686034,-74.07145500183105,Hilltop,JC019,40.7311689,-74.0575736,24
4 St & River St,HB611,40.7408139,-74.0274062,6 St & Grand St,HB302,40.7443978330956,-74.03450086712837,24
Jackson Square,JC063,40.71113,-74.0789,Bergen Ave & Sip Ave,JC109,40.73100888698729,-74.06443700194359,24
Jersey & 3rd,JC074,40.72333158646436,-74.04595255851744,Newport Pkwy,JC008,40.7287448,-74.0321082,24
Oakland Ave,JC022,40.7376037,-74.0524783,Columbus Park - Clinton St & 9 St,HB501,40.74816121065146,-74.0324530005455,24
7 St & Monroe St,HB304,40.74641264837719,-74.03797701001167,Newport PATH,JC066,40.7272235,-74.0337589,24
Adams St & 2 St,HB407,40.73981372311843,-74.03690412640572,8 St & Washington St,HB603,40.74598388291562,-74.02819901704788,24
JC Medical Center,JC110,40.71539114317,-74.04969155788422,Montgomery St,JC099,40.71942,-74.05099,24
Southwest Park - Jackson St & Observer Hwy,HB401,40.73755127245804,-74.04166370630264,Church Sq Park - 5 St & Park Ave,HB601,40.74265933273143,-74.03223305940628,24
Mama Johnson Field - 4 St & Jackson St,HB404,40.74313993965626,-74.04004096984863,Hamilton Park,JC009,40.727595966,-74.044247311,24
Washington St,JC098,40.7242941,-74.0354826,City Hall,JC003,40.7177325,-74.043845,24
7 St & Monroe St,HB304,40.74641264837719,-74.03797701001167,Bloomfield St & 15 St,HB203,40.75453,-74.02658,24
Journal Square,JC103,40.73367,-74.0625,Newark Ave,JC032,40.72152515,-74.046304543,24
14 St Ferry - 14 St & Shipyard Ln,HB202,40.75296063046496,-74.02435272932053,4 St & Grand St,HB301,40.7422579775645,-74.03511106967926,24
Liberty Light Rail,JC052,40.7112423,-74.0557013,Paulus Hook,JC002,40.7141454,-74.0335519,24
Newark Ave,JC032,40.72152515,-74.046304543,Newport Pkwy,JC008,40.7287448,-74.0321082,24
14 St Ferry - 14 St & Shipyard Ln,HB202,40.75296063046496,-74.02435272932053,Marshall St & 2 St,HB408,40.740802,-74.042521,24
Adams St & 2 St,HB407,40.73981372311843,-74.03690412640572,Madison St & 1 St,HB402,40.73879,-74.0393,24
Newport Pkwy,JC008,40.7287448,-74.0321082,Christ Hospital,JC034,40.734785818,-74.050443636,24
Exchange Pl,JC116,40.71636596185077,-74.034343957901,Jersey & 3rd,JC074,40.72333158646436,-74.04595255851744,24
Clinton St & Newark St,HB409,40.73743,-74.03571,2 St & Park Ave,HB608,40.73915272763701,-74.0330819785595,24
City Hall - Washington St & 1 St,HB105,40.73736,-74.03097,Exchange Pl,JC116,40.71636596185077,-74.034343957901,24
Clinton St & Newark St,HB409,40.73743,-74.03571,4 St & River St,HB611,40.7408139,-74.0274062,24
Clinton St & Newark St,HB409,40.73743,-74.03571,Adams St & 2 St,HB407,40.73981372311843,-74.03690412640572,24
Bloomfield St & 15 St,HB203,40.75453,-74.02658,Newport Pkwy,JC008,40.7287448,-74.0321082,24
Grand St,JC102,40.71517767732029,-74.03768330812454,Madison St & 1 St,HB402,40.73879,-74.0393,24
Grand St,JC102,40.71517767732029,-74.03768330812454,Montgomery St,JC099,40.71942,-74.05099,24
Warren St,JC006,40.7211236,-74.03805095,JC Medical Center,JC110,40.71539114317,-74.04969155788422,24
Newark Ave,JC032,40.72152515,-74.046304543,Washington St,JC098,40.7242941,-74.0354826,24
Hoboken Terminal - Hudson St & Hudson Pl,HB101,40.73593758446329,-74.03030455112457,12 St & Sinatra Dr N,HB201,40.75060414236896,-74.02402013540268,24
Hilltop,JC019,40.7311689,-74.0575736,Adams St & 2 St,HB407,40.73981372311843,-74.03690412640572,24
